T,X,beta_B,beta_W,N,nScenarios_agg,nScenarios_eco,ratio,pct_error_beta_B_using_T,pct_error_beta_W_using_T,beta_B_est,beta_W_est,abs_error_beta_B,abs_error_beta_W,pct_error_beta_B,pct_error_beta_W,eco_improvement2_B,eco_improvement2_W,estimation_difference_B,estimation_difference_W,x_BT_est,x_WT_est,x_BTnot_est,x_WTnot_est,x_BT,x_WT,x_BTnot,x_WTnot,obj_gt_T_memb_0_est_T_eco_T,obj_gt_T_memb_0_est_T_eco_F,obj_gt_T_memb_0_est_F_eco_T,obj_gt_T_memb_0_est_F_eco_F,obj_gt_F_memb_0_est_T_eco_T,obj_gt_F_memb_0_est_T_eco_F,obj_gt_F_memb_0_est_F_eco_T,obj_gt_F_memb_0_est_F_eco_F,obj_gt_T_memb_1_est_T_eco_T,obj_gt_T_memb_1_est_T_eco_F,obj_gt_T_memb_1_est_F_eco_T,obj_gt_T_memb_1_est_F_eco_F,obj_gt_F_memb_1_est_T_eco_T,obj_gt_F_memb_1_est_T_eco_F,obj_gt_F_memb_1_est_F_eco_T,obj_gt_F_memb_1_est_F_eco_F,obj_gt_T_memb_N_est_T_eco_T,obj_gt_T_memb_N_est_T_eco_F,obj_gt_T_memb_N_est_F_eco_T,obj_gt_T_memb_N_est_F_eco_F,obj_gt_F_memb_N_est_T_eco_T,obj_gt_F_memb_N_est_T_eco_F,obj_gt_F_memb_N_est_F_eco_T,obj_gt_F_memb_N_est_F_eco_F
0.671,0.9,0.64,0.95,50,9847379391150.002,1103068603890.0,8.927259244278156,-0.04843750000000004,0.2936842105263157,0.6434,0.9192,0.0033999999999999586,-0.03079999999999994,0.005312499999999935,-0.032421052631578885,0.04312500000000011,0.2612631578947368,0.02760000000000007,0.24819999999999998,28.953,4.595999999999999,16.047,3.6359999999999992,28.8,4.749999999999999,16.2,2.2500000000000018,0.0,0.0,31.28977801310326,37.8966924646835,0.0,0.0,34.275815222097556,46.41768713795196,0.0,0.0,53.90437668092849,50.53434967712491,0.0,0.0,52.579756128553186,50.06884565210432,0.0,0.0,51.64291681414596,49.27058395588078,0.0,0.0,50.74936203790759,49.703729800689146
0.661,0.54,0.5,0.85,50,9847379391150.002,177616246500.0,55.44188431630888,-0.32200000000000006,0.22235294117647053,0.5727,0.7645,0.07269999999999999,-0.08550000000000002,0.14539999999999997,-0.10058823529411767,0.1766000000000001,0.12176470588235286,0.08830000000000005,0.10349999999999993,15.4629,17.5835,11.5371,6.358500000000001,13.5,19.55,13.5,4.050000000000001,0.0,0.0,40.13902336912925,42.73789237876559,0.0,0.0,41.34067488255988,50.13533390015422,0.0,0.0,65.78338064504273,64.97750545086424,0.0,0.0,64.70930834092472,54.07301421543665,0.0,0.0,53.986976298122535,54.74728343769887,0.0,0.0,53.959736950076724,52.26168127040667
0.7648999999999999,0.23,0.48,0.85,50,121399651099.99998,1275434622.0,95.18296665777666,-0.5935416666666665,0.1001176470588236,0.5868,0.818,0.1068,-0.03200000000000003,0.22250000000000003,-0.03764705882352944,0.37104166666666655,0.06247058823529416,0.17809999999999993,0.053100000000000036,6.7482,31.493,4.7518,2.0930000000000004,5.52,32.725,5.98,1.7250000000000003,0.0,0.0,42.586467932595504,43.66325895795389,0.0,0.0,43.88394407729016,46.95515727953043,0.0,0.0,55.75405273276503,66.09887639500779,0.0,0.0,53.45151921256597,45.08229286205922,0.0,0.0,45.4833365886328,48.59909479410575,0.0,0.0,45.988810607050866,46.543127107686814
0.8084,0.38,0.61,0.93,50,10272278170.0,339741090.0,30.235607267875665,-0.3252459016393443,0.13075268817204305,0.6029,0.9343,-0.007099999999999995,0.0042999999999999705,-0.011639344262295074,0.004623655913978462,0.31360655737704923,0.1261290322580646,0.20550000000000002,0.1259,11.4551,28.9633,7.5449,1.2482999999999995,11.59,28.830000000000002,7.41,1.3299999999999992,0.0,0.0,35.35434244957709,35.74621719521518,0.0,0.0,35.65593266523452,42.79483226626064,0.0,0.0,55.51171801829775,55.51561785609592,0.0,0.0,57.9526576959711,42.32108486075664,0.0,0.0,43.01414516569095,43.258589446349866,0.0,0.0,44.128688176914025,42.61480825216887
0.6165,0.41,0.41,0.76,50,47129212243959.99,196611456600.0,239.7073551000791,-0.5036585365853661,0.18881578947368416,0.5552,0.659,0.14520000000000005,-0.10099999999999998,0.3541463414634148,-0.13289473684210523,0.14951219512195127,0.05592105263157892,0.06130000000000002,0.04249999999999998,11.3816,19.440500000000004,9.1184,6.990499999999999,8.405,22.42,12.095000000000002,4.92,0.0,0.0,44.82260150126153,42.72719128831534,0.0,0.0,40.896009988006504,48.79959781219007,0.0,0.0,60.60724238516704,62.28002686800983,0.0,0.0,63.54072992488874,48.30616999809177,0.0,0.0,51.13645785482374,50.548325520193124,0.0,0.0,49.95389796275971,48.60222668655108
0.54,1.0,0.54,0.9,50,108043253365600.0,108043253365600.0,1.0,0.0,0.39999999999999997,0.54,,0.0,,0.0,,0.0,,0.0,,27.0,,23.0,,27.0,0.0,23.0,4.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.10006824096163,59.163904107590795,0.0,0.0,58.692241344829526,58.47020189154035,0.0,0.0,58.10006824096163,59.163904107590795,0.0,0.0,58.692241344829526,58.47020189154035
0.8414,0.42,0.65,0.98,50,536878650.0,5901210.0,90.97772321269706,-0.2944615384615385,0.14142857142857138,0.6569,0.9749,0.006900000000000017,-0.005099999999999993,0.010615384615384641,-0.005204081632653054,0.28384615384615386,0.1362244897959183,0.1845,0.13349999999999995,13.7949,28.272100000000002,7.205099999999999,0.5271000000000002,13.65,28.42,7.35,0.4200000000000004,0.0,0.0,31.450096868250565,30.675074230988265,0.0,0.0,30.869116185327012,38.72503498501255,0.0,0.0,56.35500688679781,55.54480645216967,0.0,0.0,56.333837846142075,41.6104810499219,0.0,0.0,41.910159076040415,41.12036176388446,0.0,0.0,41.564299282869335,39.93692233227446
0.8224,0.41,0.61,0.97,50,2505433700.0,3653130.0,685.8320672957162,-0.3481967213114755,0.1521649484536082,0.6234,0.9606,0.013399999999999967,-0.009399999999999964,0.021967213114754046,-0.009690721649484499,0.3262295081967214,0.1424742268041237,0.19900000000000007,0.1382,12.779699999999998,28.337700000000005,7.720300000000001,0.8076999999999999,12.504999999999999,28.615000000000002,7.995,0.6150000000000005,0.0,0.0,33.33332047346609,30.87173015778469,0.0,0.0,32.589278865567856,40.5300388771453,0.0,0.0,58.49113998838576,56.945031542498214,0.0,0.0,56.55465335590566,44.41410442849808,0.0,0.0,43.396448279433955,41.30105071167011,0.0,0.0,42.175428661703044,42.083665097686485
0.7303999999999999,0.32,0.54,0.82,50,937845656300.0,69235657920.0,13.545702958201916,-0.3525925925925924,0.10926829268292686,0.5834,0.7995,0.043399999999999994,-0.020499999999999963,0.08037037037037036,-0.024999999999999956,0.27222222222222203,0.08426829268292689,0.1469999999999999,0.06910000000000005,9.3344,27.183,6.6655999999999995,3.208,8.64,27.88,7.359999999999999,2.880000000000001,0.0,0.0,38.271907216406404,40.025558002002214,0.0,0.0,39.930304042550624,43.69251081748338,0.0,0.0,51.47328875867164,57.08847419879051,0.0,0.0,52.73730700568629,42.634621522309665,0.0,0.0,42.49634930993129,45.48569118497447,0.0,0.0,44.02854499075406,43.3539862430277
0.6377,0.87,0.6,0.89,50,30405943383200.004,2527029892548.0005,12.03228480710283,-0.06283333333333345,0.2834831460674157,0.602,0.8765,0.0020000000000000018,-0.013500000000000068,0.0033333333333333366,-0.015168539325842773,0.05950000000000011,0.2683146067415729,0.035700000000000065,0.2387999999999999,26.186999999999998,5.6972499999999995,17.313000000000002,5.372250000000002,26.099999999999998,5.785,17.400000000000002,4.784999999999999,0.0,0.0,38.13903669286715,38.37905362184573,0.0,0.0,42.2218366608939,53.2391932066367,0.0,0.0,56.09673494991735,56.33023304473762,0.0,0.0,56.54070711914211,53.60783235119903,0.0,0.0,53.58265719393032,53.817067925532754,0.0,0.0,54.536065254987335,53.55622287096025
