T,X,beta_B,beta_W,N,nScenarios_agg,nScenarios_eco,ratio,pct_error_beta_B_using_T,pct_error_beta_W_using_T,beta_B_est,beta_W_est,abs_error_beta_B,abs_error_beta_W,pct_error_beta_B,pct_error_beta_W,eco_improvement2_B,eco_improvement2_W,estimation_difference_B,estimation_difference_W,x_BT_est,x_WT_est,x_BTnot_est,x_WTnot_est,x_BT,x_WT,x_BTnot,x_WTnot,obj_gt_T_memb_0_est_T_eco_T,obj_gt_T_memb_0_est_T_eco_F,obj_gt_T_memb_0_est_F_eco_T,obj_gt_T_memb_0_est_F_eco_F,obj_gt_F_memb_0_est_T_eco_T,obj_gt_F_memb_0_est_T_eco_F,obj_gt_F_memb_0_est_F_eco_T,obj_gt_F_memb_0_est_F_eco_F,obj_gt_T_memb_1_est_T_eco_T,obj_gt_T_memb_1_est_T_eco_F,obj_gt_T_memb_1_est_F_eco_T,obj_gt_T_memb_1_est_F_eco_F,obj_gt_F_memb_1_est_T_eco_T,obj_gt_F_memb_1_est_T_eco_F,obj_gt_F_memb_1_est_F_eco_T,obj_gt_F_memb_1_est_F_eco_F,obj_gt_T_memb_N_est_T_eco_T,obj_gt_T_memb_N_est_T_eco_F,obj_gt_T_memb_N_est_F_eco_T,obj_gt_T_memb_N_est_F_eco_F,obj_gt_F_memb_N_est_T_eco_T,obj_gt_F_memb_N_est_T_eco_F,obj_gt_F_memb_N_est_F_eco_T,obj_gt_F_memb_N_est_F_eco_F
0.5784,0.76,0.48,0.89,50,88749815264600.02,2216148040260.0,40.04688028611474,-0.2050000000000001,0.3501123595505618,0.4875,0.8662,0.007500000000000007,-0.023800000000000043,0.015625000000000014,-0.026741573033707913,0.18937500000000007,0.32337078651685386,0.09090000000000004,0.28779999999999994,18.525,10.3944,19.474999999999998,5.084400000000001,18.24,10.68,19.76,4.18,0.0,0.0,37.650968340611705,35.76483665684482,0.0,0.0,38.70051340650551,50.064414321826966,0.0,0.0,62.81249621596933,64.0212846433788,0.0,0.0,63.39014458723989,59.23063990099799,0.0,0.0,56.773729525883496,57.23973712661065,0.0,0.0,57.46463310386368,57.03074576199703
0.9155000000000001,0.01,0.47,0.92,50,2118760.0,211876.0,10.0,-0.9478723404255323,0.004891304347826031,0.5181,0.9195,0.04810000000000003,-0.000500000000000056,0.10234042553191497,-0.000543478260869626,0.8455319148936172,0.004347826086956405,0.3974000000000001,0.0039999999999998925,0.25905,45.51525,0.24095,0.04025000000000001,0.235,45.54,0.265,0.03999999999999998,0.0,0.0,34.66541035351946,35.58186205170006,0.0,0.0,34.942230957656896,34.617901757864786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.66541035351946,35.58186205170006,0.0,0.0,34.942230957656896,34.617901757864786
0.8144,0.24,0.48,0.92,50,10272278170.0,58461480.0,175.71019703914442,-0.6966666666666668,0.1147826086956522,0.4981,0.9142,0.018100000000000005,-0.005800000000000027,0.037708333333333344,-0.006304347826086986,0.6589583333333334,0.10847826086956522,0.3163,0.0998,5.9772,34.7396,6.0228,1.0295999999999998,5.76,34.96,6.24,0.9599999999999995,0.0,0.0,35.16647373934794,35.81956695479789,0.0,0.0,36.20741068946871,41.11468501390208,0.0,0.0,63.36349830923887,68.92479800072364,0.0,0.0,66.48216188088865,44.06489312123978,0.0,0.0,41.93375963612177,43.76482240582008,0.0,0.0,43.473350975409495,41.82273495966306
0.8516000000000001,0.19,0.56,0.92,50,536878650.0,1244880.0,431.26939946018894,-0.5207142857142858,0.07434782608695642,0.5189,0.9296,-0.041100000000000025,0.009599999999999942,-0.07339285714285718,0.010434782608695589,0.44732142857142865,0.06391304347826082,0.3327000000000001,0.07799999999999985,4.92955,37.6488,4.57045,0.6688000000000002,5.32,37.260000000000005,4.18,0.7599999999999996,0.0,0.0,35.77318945040122,35.238510658954745,0.0,0.0,35.51212185237286,40.03929524043354,0.0,0.0,52.227809812148365,51.54094472616245,0.0,0.0,53.85114090408124,35.15569499498447,0.0,0.0,38.73502111551571,38.17294879105213,0.0,0.0,38.81314528168038,39.16024719625282
0.8844000000000001,0.18,0.54,0.96,50,15890700.0,103320.0,153.8008130081301,-0.6377777777777778,0.07874999999999989,0.5211,0.9641,-0.018900000000000028,0.0040999999999999925,-0.03500000000000005,0.004270833333333326,0.6027777777777777,0.07447916666666657,0.36330000000000007,0.07969999999999988,4.6899,39.528099999999995,4.3101,0.3231000000000004,4.86,39.36,4.14,0.3600000000000003,0.0,0.0,34.8091868562892,33.8367464588389,0.0,0.0,34.38184251978508,38.33847844442735,0.0,0.0,61.61860390936532,68.61497040234737,0.0,0.0,58.43697337509393,36.88431280035974,0.0,0.0,39.63488192584291,40.09682676867043,0.0,0.0,38.711766073740755,38.07672862849518
0.6618999999999999,0.67,0.52,0.95,50,9847379391150.002,18668849759.999996,527.4764925394098,-0.2728846153846152,0.3032631578947369,0.548,0.8931,0.028000000000000025,-0.05689999999999995,0.05384615384615389,-0.059894736842105216,0.21903846153846132,0.24336842105263168,0.11389999999999989,0.23120000000000007,18.358,14.736149999999997,15.142,3.58115,17.42,15.674999999999995,16.08,1.6750000000000016,0.0,0.0,34.13828248774286,34.78136453422621,0.0,0.0,33.9827057128808,50.83886194338633,0.0,0.0,56.16948845212632,61.6385295058952,0.0,0.0,59.49061917298306,51.385151077449066,0.0,0.0,48.67887842423593,52.50709341552774,0.0,0.0,50.81792859654828,51.19941277186784
0.6111,0.97,0.6,0.97,50,47129212243959.99,11541847896480.004,4.083333333333331,-0.0185,0.37,0.6027,0.8796,0.0027000000000000357,-0.09039999999999992,0.0045000000000000595,-0.09319587628865972,0.01399999999999994,0.2768041237113403,0.008399999999999963,0.26850000000000007,29.23095,1.3194000000000012,19.26905,5.839399999999998,29.099999999999998,1.4550000000000012,19.400000000000002,1.4550000000000014,0.0,0.0,52.67893012314113,52.39756726405069,0.0,0.0,54.09848530427196,44.13344877669333,0.0,0.0,55.83622048471404,57.10901158235174,0.0,0.0,55.57506027026705,54.31024698550044,0.0,0.0,55.70992887025113,56.920553809619705,0.0,0.0,55.5159972716272,53.90317505714814
0.6789999999999999,0.15,0.39,0.73,50,9847379391150.002,89891788896.0,109.5470399698341,-0.7410256410256408,0.0698630136986302,0.4889,0.7125,0.09889999999999999,-0.01749999999999996,0.25358974358974357,-0.023972602739725974,0.48743589743589727,0.045890410958904226,0.19009999999999994,0.033500000000000085,3.66675,30.28125,3.83325,2.15625,2.9250000000000003,31.025,4.575,2.0250000000000004,0.0,0.0,43.558688853572555,45.15439378823144,0.0,0.0,43.42160709603219,47.20876428030098,0.0,0.0,76.29804299677255,61.9928881793088,0.0,0.0,74.78589610606811,41.11171651869758,0.0,0.0,48.142198433620564,47.51178300298227,0.0,0.0,47.81260755743726,46.35517759367647
0.5833,0.87,0.53,0.94,50,67327446062800.016,960566918219.9999,70.09136457412322,-0.10056603773584907,0.3794680851063829,0.5378,0.8871,0.007799999999999918,-0.05289999999999995,0.014716981132075316,-0.056276595744680795,0.08584905660377376,0.3231914893617021,0.045500000000000096,0.30379999999999996,23.394299999999998,5.76615,20.105700000000002,4.91115,23.055,6.109999999999999,20.445,2.610000000000002,0.0,0.0,38.18172183628573,33.08481895990195,0.0,0.0,37.64373244446716,49.07940191411872,0.0,0.0,60.54723347259788,61.65707028214945,0.0,0.0,59.56566926470501,56.273902206717416,0.0,0.0,57.41606184351418,57.656955097034796,0.0,0.0,56.49659810987182,55.26667216575364
0.44199999999999995,0.77,0.35,0.75,50,88749815264600.02,893466798840.0,99.33196776850029,-0.2628571428571428,0.41066666666666674,0.365,0.6995,0.015000000000000013,-0.05049999999999999,0.0428571428571429,-0.06733333333333331,0.2199999999999999,0.34333333333333343,0.07699999999999996,0.25750000000000006,14.0525,8.04425,24.4475,11.56925,13.475,8.625,25.025000000000002,9.625,0.0,0.0,49.093280985456914,38.75342828957339,0.0,0.0,48.32760331078535,55.893589991466946,0.0,0.0,68.96438925960818,73.1833830308078,0.0,0.0,69.42384906583023,67.0165863401275,0.0,0.0,64.19532327381188,64.92019389291154,0.0,0.0,64.36075008461958,64.34706721644915
0.8271000000000001,0.17,0.52,0.89,50,2505433700.0,52457860.0,47.760882735208796,-0.5905769230769231,0.07067415730337073,0.5141,0.8912,-0.005900000000000016,0.0011999999999999789,-0.011346153846153877,0.0013483146067415493,0.5792307692307692,0.06932584269662918,0.31300000000000006,0.06409999999999993,4.36985,36.9848,4.13015,0.9248000000000001,4.42,36.935,4.08,0.9349999999999998,0.0,0.0,35.704377887264286,35.06077661809811,0.0,0.0,37.038452314723116,38.27323868593736,0.0,0.0,49.29926570583345,56.30260369091987,0.0,0.0,48.16797112572529,43.15884946440263,0.0,0.0,37.87955993823535,38.4594689497496,0.0,0.0,38.81917532448345,39.054936410491926
0.5568,0.47,0.26,0.82,50,108043253365600.0,6640293660.0,16270.854708796116,-1.1415384615384614,0.32097560975609757,0.4229,0.6755,0.1629,-0.14449999999999996,0.6265384615384615,-0.1762195121951219,0.5149999999999998,0.14475609756097566,0.13389999999999996,0.11870000000000003,9.93815,17.90075,13.561849999999998,7.62575,6.11,21.73,17.39,4.230000000000001,0.0,0.0,44.19885814241414,40.241906530673404,0.0,0.0,44.282141071822025,57.80583798684984,0.0,0.0,77.53442912448352,81.7899871259696,0.0,0.0,77.13433110818183,60.104371642046665,0.0,0.0,59.53322079416605,59.35402360450967,0.0,0.0,59.39414848854752,58.863163468240344
0.8414,0.09,0.35,0.89,50,536878650.0,4887036.0,109.85772357723577,-1.4040000000000004,0.05460674157303368,0.5034,0.8748,0.15339999999999998,-0.015199999999999991,0.4382857142857143,-0.01707865168539325,0.965714285714286,0.037528089887640434,0.3380000000000001,0.033399999999999985,2.2653,39.8034,2.2347,0.5633999999999999,1.575,40.495,2.9250000000000003,0.49499999999999994,0.0,0.0,38.731142507625535,37.557761637617425,0.0,0.0,38.0308968263453,39.57806596398114,0.0,0.0,70.88625032293393,69.67107769526893,0.0,0.0,66.55464397458584,38.99015492405452,0.0,0.0,41.3035511328502,40.12682692222955,0.0,0.0,40.31279659820443,39.531033080786976
0.8088000000000001,0.19,0.42,0.9,50,10272278170.0,7676760.0,1338.1007312980996,-0.9257142857142859,0.10133333333333328,0.5022,0.8807,0.0822,-0.019299999999999984,0.1957142857142857,-0.021444444444444426,0.7300000000000002,0.07988888888888884,0.3066000000000001,0.07189999999999996,4.7709,35.668350000000004,4.7291,1.1333499999999996,3.9899999999999998,36.45,5.510000000000001,0.9499999999999997,0.0,0.0,37.147831777970225,38.25598225824133,0.0,0.0,38.583284045025806,42.43063471023407,0.0,0.0,58.628063658591714,65.0282680830635,0.0,0.0,60.64496730420603,39.44128074777972,0.0,0.0,41.01427351648209,43.07499370670933,0.0,0.0,42.554387031678225,41.892550996992355
0.561,0.9,0.52,0.93,50,88749815264600.02,4116715363800.0,21.55840455840456,-0.07884615384615391,0.39677419354838706,0.5277,0.8606,0.007699999999999929,-0.06940000000000002,0.014807692307692171,-0.07462365591397851,0.06403846153846174,0.32215053763440854,0.03330000000000011,0.2996,23.746499999999997,4.302999999999999,21.253500000000003,6.272999999999999,23.400000000000002,4.6499999999999995,21.599999999999998,3.1499999999999977,0.0,0.0,43.15258363672252,35.40184332172461,0.0,0.0,38.88450833443509,46.97058191360776,0.0,0.0,57.331610310086376,59.17749436538084,0.0,0.0,57.558616075423934,55.302924251127145,0.0,0.0,55.913707642749976,56.79992926101521,0.0,0.0,55.69120530132503,54.46969001737528
